,age,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,sex_F,famsize_GT3,Pstatus_T,address_U,schoolsup_YES,famsup_YES,activities_YES,paid_YES,internet_YES,nursery_YES,higher_YES,romantic_YES,school_GP,G1,G2,G3
198,17,3,3,3,3,4,2,1,2,0,4,3,4,2,3,4,6,0,0,1,1,0,1,1,0,1,1,1,1,1,11,13,pass
199,16,1,2,3,3,4,2,1,1,0,3,3,3,1,2,3,0,0,0,1,1,0,1,1,0,1,1,1,1,1,10,9,pass
200,16,2,1,5,5,1,2,1,2,0,4,2,3,1,2,5,0,0,1,1,1,0,0,1,0,1,1,1,1,1,13,14,pass
201,17,3,3,2,5,3,2,1,2,0,3,3,3,1,3,3,10,1,0,0,1,0,1,0,0,1,0,1,1,1,12,13,pass
202,17,1,2,1,5,2,2,1,2,0,3,1,3,1,5,3,6,0,0,1,0,0,0,0,0,0,1,1,0,1,9,9,pass
203,16,2,3,3,3,1,2,1,2,0,4,3,3,1,1,2,6,1,0,1,1,0,0,0,0,1,1,1,0,1,12,12,pass
204,17,1,1,1,3,1,2,1,2,0,5,3,3,1,1,3,0,1,0,1,1,0,0,1,0,1,1,1,0,1,12,11,pass
205,17,1,2,1,3,4,3,2,2,0,4,4,4,4,5,5,16,0,0,1,1,0,0,1,0,1,0,1,0,1,10,11,pass
206,16,3,3,3,3,3,2,1,1,0,4,3,2,3,4,5,0,0,0,1,0,0,1,1,0,1,1,1,0,1,11,10,pass
207,16,2,3,5,5,2,1,2,1,0,5,3,3,1,1,3,0,0,0,1,1,0,0,0,0,1,1,1,0,1,13,12,pass
208,17,2,4,3,3,1,1,1,2,0,4,3,2,1,1,5,8,1,1,1,1,0,0,1,0,1,1,1,1,1,14,15,pass
209,17,4,4,3,4,2,2,1,1,0,5,2,3,1,2,5,4,0,0,1,1,0,0,0,0,1,1,1,0,1,13,13,pass
210,16,3,3,4,5,2,1,3,1,0,3,3,4,3,5,3,16,0,1,1,0,0,1,1,0,1,1,1,0,1,10,11,pass
211,17,4,4,3,4,2,2,2,1,1,4,2,4,2,3,2,30,1,0,1,1,0,1,0,0,1,1,1,0,1,14,15,pass
212,16,4,4,4,4,3,2,1,2,0,4,5,2,1,2,3,0,1,1,1,1,0,1,0,0,1,1,1,0,1,11,10,pass
213,16,4,3,2,5,2,2,1,2,0,4,3,5,1,5,2,2,1,0,1,1,0,1,1,0,1,1,1,0,1,14,14,pass
214,16,2,3,5,5,3,2,1,2,0,4,4,3,1,3,4,4,1,0,1,1,1,1,1,0,0,1,1,0,1,11,12,pass
215,17,1,1,5,5,1,2,1,2,0,4,4,4,1,3,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,14,15,pass
216,17,2,2,5,5,3,2,1,1,0,5,3,2,1,2,3,21,1,0,1,0,0,1,0,0,1,1,1,0,1,13,13,pass
217,16,2,2,3,3,3,2,2,4,0,5,3,5,1,1,5,6,1,0,1,0,0,1,1,0,1,0,1,0,1,13,13,pass
218,17,3,4,1,3,2,2,1,3,1,4,4,3,3,4,5,14,1,0,1,1,0,1,0,1,1,1,1,1,1,8,9,fail
219,16,3,1,3,5,1,2,1,2,0,2,3,3,2,2,4,2,1,0,0,1,0,1,0,0,1,1,1,0,1,11,11,pass
220,16,4,3,4,5,4,2,1,2,0,1,3,2,1,1,1,4,1,0,1,1,0,0,1,0,1,1,1,1,1,14,15,pass
221,16,1,1,1,5,2,2,2,1,0,4,3,2,1,4,5,2,1,0,1,1,0,1,0,0,0,1,1,0,1,12,13,pass
222,17,4,3,4,5,3,2,2,3,0,4,4,2,1,1,4,0,1,0,1,0,0,1,1,0,1,1,1,1,1,11,12,pass
223,19,3,3,5,5,3,3,1,4,0,4,3,3,1,2,3,4,1,0,1,1,0,1,1,0,1,1,1,0,1,12,12,pass
224,17,4,4,3,5,2,2,1,2,0,5,3,5,4,5,3,15,0,1,1,1,0,1,0,0,1,1,1,1,1,13,12,pass
225,16,2,2,5,5,3,2,1,2,0,3,3,4,1,1,4,0,1,0,0,1,1,1,0,0,1,1,1,0,1,13,13,pass
226,18,2,2,3,5,2,2,1,2,0,4,4,4,2,4,5,10,0,0,1,1,0,1,1,0,1,1,1,0,1,12,11,pass
227,17,4,4,3,5,4,2,1,1,0,5,2,1,1,2,3,6,1,1,1,0,0,1,0,0,0,1,1,0,1,12,11,pass
228,17,3,2,5,5,3,2,2,2,0,4,4,4,1,3,1,2,1,1,1,1,0,0,0,0,1,1,1,0,1,14,16,pass
229,17,4,3,5,5,3,2,1,2,0,3,4,5,2,4,1,16,1,0,1,1,0,0,0,0,1,1,1,1,1,11,9,pass
230,18,3,3,3,2,2,1,1,2,0,3,2,4,2,4,4,10,0,1,1,1,0,1,0,0,1,1,1,0,1,10,10,pass
231,17,2,3,1,5,2,1,2,1,0,3,3,3,1,4,3,4,1,0,1,1,0,1,0,0,0,1,1,0,1,12,13,pass
232,17,2,2,1,1,1,2,1,3,0,4,3,3,1,1,4,0,1,0,1,1,0,1,1,0,1,1,1,0,1,12,12,pass
233,17,2,1,1,3,3,2,2,2,0,4,2,5,1,2,5,0,1,0,1,0,0,1,1,0,1,1,1,0,1,11,10,pass
234,17,1,1,1,5,3,2,1,3,0,4,3,4,1,1,5,12,1,0,1,1,0,1,1,0,0,1,1,1,1,12,12,pass
235,16,2,3,3,4,4,2,1,2,0,2,3,1,1,1,3,0,1,0,1,1,1,0,0,0,1,1,1,0,1,13,13,pass
236,18,2,2,5,5,2,2,2,2,3,3,3,3,5,5,4,9,0,0,1,1,0,1,0,1,1,1,1,0,1,10,9,pass
237,16,4,4,4,3,2,2,1,3,0,5,3,2,1,1,5,4,1,0,1,1,0,1,1,0,1,0,1,0,1,15,16,pass
238,18,3,1,5,5,3,2,1,2,0,5,3,3,1,1,4,4,1,0,1,0,0,0,1,0,1,1,1,1,1,8,8,fail
239,17,3,2,5,5,1,2,1,2,0,5,3,4,1,3,3,2,1,0,1,1,0,0,1,0,1,0,1,0,1,17,18,pass
240,17,2,3,3,3,3,1,1,2,0,5,3,3,1,3,3,0,0,1,1,1,0,1,0,0,1,0,1,0,1,10,11,pass
241,18,2,1,1,5,1,2,4,2,0,4,3,2,4,5,3,2,0,1,1,1,1,1,1,0,1,1,1,1,1,9,10,pass
242,17,2,1,5,5,1,2,2,3,0,3,2,3,1,2,3,0,1,0,0,1,0,0,1,0,1,1,1,1,1,15,15,pass
243,17,4,3,2,5,3,1,1,2,0,3,2,3,1,2,3,0,1,1,1,1,0,0,1,0,1,1,1,1,1,14,12,pass
244,17,2,2,5,5,1,1,2,2,0,4,5,2,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,12,13,pass
245,17,4,4,4,4,3,2,1,2,0,4,5,5,1,3,2,0,0,0,1,1,1,1,1,0,1,1,1,1,1,13,13,pass
246,16,4,4,2,5,3,1,1,2,0,4,2,4,2,4,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,13,13,pass
247,16,1,1,5,5,2,2,2,2,0,3,4,2,1,1,5,2,0,1,1,1,0,1,0,0,1,1,1,0,1,9,9,fail
248,16,3,2,1,5,3,2,2,3,0,5,3,3,1,3,2,0,0,0,1,1,0,0,1,0,1,1,1,1,1,12,12,pass
249,17,2,2,5,5,2,1,1,2,0,4,4,2,5,5,4,0,0,1,1,1,0,0,1,0,1,0,1,1,1,16,16,pass
250,16,2,1,5,5,2,2,1,1,0,4,5,2,1,1,5,4,1,0,1,1,0,0,0,0,1,1,1,1,1,9,10,pass
251,16,4,1,5,5,2,2,1,2,0,5,3,3,1,2,5,0,1,0,0,1,0,0,1,0,1,1,1,1,1,14,13,pass
252,18,2,4,3,5,1,2,2,2,1,4,3,3,1,1,3,18,1,1,0,1,0,1,0,0,1,1,1,0,1,10,10,pass
253,18,2,2,1,3,1,2,1,2,1,5,3,1,1,1,5,16,1,1,1,1,0,1,0,0,1,0,1,1,1,9,8,pass
254,18,3,3,5,5,1,2,2,1,1,4,1,1,1,1,3,14,1,0,1,1,0,0,0,0,1,1,0,0,1,8,7,fail
255,18,2,2,5,1,1,3,1,1,1,4,4,3,2,2,1,26,0,0,1,1,0,1,1,0,1,0,0,1,1,7,8,fail
256,17,4,4,4,4,1,2,1,1,0,4,2,1,1,2,5,6,0,0,1,1,0,1,1,0,1,0,1,0,1,10,8,fail
257,17,3,2,5,5,1,1,1,2,0,5,4,2,1,1,3,4,1,0,1,1,0,0,1,0,0,1,1,0,1,14,14,pass
258,17,1,1,1,1,1,2,1,3,0,4,3,2,1,2,4,10,1,1,1,1,0,1,1,0,1,1,1,1,1,11,10,pass
259,16,1,2,5,5,1,2,1,1,0,5,3,5,1,2,5,4,1,0,1,1,0,0,0,0,1,1,0,0,1,12,11,pass
260,17,2,1,1,3,1,2,3,2,0,2,1,1,1,1,3,2,1,0,1,0,0,0,1,0,0,1,1,0,1,13,13,pass
261,17,1,4,5,5,1,3,4,1,1,5,5,4,1,1,5,14,1,1,0,0,0,1,0,0,1,1,1,0,1,9,9,fail
262,18,2,2,5,3,3,1,1,2,0,5,5,4,3,5,2,16,0,0,1,1,0,0,0,0,1,1,0,0,1,8,7,fail
263,17,2,2,5,5,2,2,1,1,1,3,1,2,1,1,1,8,1,1,0,1,0,1,0,0,1,0,0,0,1,11,9,pass
264,17,1,1,1,5,1,2,2,3,0,4,3,3,1,3,5,4,1,1,1,0,0,0,1,0,1,1,1,0,1,15,14,pass
265,17,4,2,4,5,1,2,1,2,0,4,3,2,1,1,4,4,1,1,0,1,0,1,1,0,0,1,1,0,1,15,14,pass
266,17,4,3,2,5,1,2,2,2,0,2,5,5,1,4,5,8,0,1,1,1,0,0,1,0,1,1,1,1,1,15,15,pass
267,17,4,4,4,5,1,2,2,2,0,3,3,3,2,3,4,0,0,1,0,0,0,1,0,0,1,1,1,0,1,12,12,pass
268,16,4,3,4,5,1,2,1,1,0,5,4,5,1,1,3,7,0,1,1,1,0,0,1,0,1,0,1,0,1,14,14,pass
269,16,4,4,3,3,1,2,1,1,0,5,3,2,1,2,5,4,0,0,1,1,0,0,1,1,1,1,1,0,1,14,15,pass
270,17,4,4,4,3,1,2,1,2,0,5,3,1,1,4,5,2,1,0,1,1,0,1,0,1,1,1,1,1,1,11,11,pass
271,17,1,1,5,5,2,1,2,3,0,4,3,3,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,1,1,13,14,pass
272,17,3,3,3,5,2,2,2,3,0,4,2,2,2,3,5,10,1,0,1,1,0,1,0,0,1,1,1,1,1,11,11,pass
273,17,1,1,1,5,1,2,1,2,0,4,3,2,1,1,4,10,1,0,1,1,1,0,0,0,0,0,1,1,1,10,9,pass
274,18,2,1,5,5,1,3,2,3,0,4,4,4,1,1,3,10,1,0,1,1,0,1,0,0,1,0,1,1,1,12,10,pass
275,16,2,1,5,5,1,2,3,1,0,4,3,3,1,1,4,7,0,0,1,1,0,0,0,0,1,1,1,0,1,15,16,pass
276,17,1,1,5,3,1,1,1,2,0,4,3,4,1,2,5,4,1,0,1,1,0,1,0,0,0,1,1,0,1,11,10,pass
277,17,2,3,5,5,1,1,2,1,0,5,2,2,1,1,2,2,0,0,1,1,0,0,0,0,1,1,1,0,1,9,12,pass
278,22,3,1,3,3,4,2,1,1,3,5,4,5,5,5,1,12,0,0,1,1,0,0,0,0,1,0,0,1,1,7,8,fail
279,18,3,3,5,3,1,2,1,2,0,4,3,3,1,3,5,8,0,1,1,0,0,1,0,0,1,1,1,1,1,10,9,pass
280,16,0,2,5,5,4,2,1,1,0,4,3,2,2,4,5,0,0,0,1,1,0,0,0,0,1,0,1,0,1,11,12,pass
281,18,3,2,3,5,1,2,2,1,0,4,4,5,2,4,5,8,0,0,1,1,0,0,0,0,1,1,0,0,1,7,8,fail
282,16,3,3,1,5,3,3,3,2,1,5,3,3,1,3,2,4,0,0,1,1,1,1,0,0,1,0,1,0,1,9,11,pass
283,18,2,1,3,3,4,2,1,1,2,3,2,5,2,5,5,4,0,0,1,1,0,0,0,0,1,0,0,0,1,7,8,fail
284,16,2,1,5,5,1,2,2,1,0,3,3,2,1,3,3,2,0,0,1,0,0,0,1,0,0,0,1,0,1,14,13,pass
285,17,2,1,5,5,1,2,1,1,0,4,4,2,2,4,5,0,0,0,1,0,0,0,0,0,1,0,1,0,1,12,12,pass
286,17,1,1,2,5,1,2,2,1,1,4,4,4,1,2,5,0,0,1,1,1,0,1,1,0,1,1,1,0,1,9,10,pass
287,18,2,1,5,5,1,2,1,2,0,4,3,4,1,3,5,2,1,1,0,1,0,1,0,0,1,0,1,1,1,12,12,pass
288,17,4,2,4,3,3,2,1,4,0,4,2,3,1,1,4,2,1,1,1,1,0,1,1,0,1,1,1,0,1,14,15,pass
289,19,2,2,3,3,2,2,1,2,0,4,3,3,1,1,5,0,1,0,1,1,0,1,0,0,1,1,1,0,1,10,10,pass
290,18,2,1,3,5,1,2,3,2,1,4,4,5,4,4,5,4,0,1,1,1,0,0,1,0,1,0,0,0,1,11,10,pass
291,17,4,2,5,5,1,2,1,3,0,4,3,4,1,3,5,2,1,0,1,0,0,1,1,0,1,1,1,0,1,11,12,pass
292,18,1,1,5,1,2,2,1,3,0,4,4,3,2,3,3,4,1,1,1,1,0,1,0,0,0,0,1,0,1,11,12,pass
293,18,2,2,5,5,2,2,1,2,0,3,2,3,1,1,5,4,1,0,1,0,1,0,0,0,0,1,1,0,1,11,11,pass
294,19,4,3,3,1,3,2,1,2,0,4,3,1,1,1,1,4,0,1,0,1,0,1,0,0,1,1,1,0,1,11,13,pass
295,18,2,1,5,5,2,2,1,2,0,5,2,4,1,2,4,2,0,0,1,1,0,0,1,0,1,1,1,0,1,16,16,pass
296,17,2,2,5,3,4,2,2,1,0,5,2,2,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,10,pass
297,17,2,2,3,3,1,1,1,4,0,3,4,1,1,1,2,2,1,1,1,1,0,0,1,0,1,1,1,1,1,10,11,pass
298,20,2,1,5,5,1,3,2,2,0,1,2,3,1,2,2,8,1,0,1,0,0,1,1,1,1,1,0,1,1,10,12,pass
299,18,4,3,3,5,2,1,1,2,0,3,1,2,1,3,2,2,1,0,1,1,0,1,0,0,1,1,1,1,1,15,15,pass
300,18,4,3,4,5,1,2,1,2,0,4,3,2,1,1,3,2,0,0,1,1,0,1,0,0,1,0,1,0,1,10,10,pass
301,18,3,2,5,5,1,2,1,3,0,5,3,2,1,1,3,2,0,0,1,0,0,0,1,0,0,0,1,0,1,10,11,pass
302,17,3,3,5,5,2,2,1,3,0,3,2,3,1,1,4,2,1,0,1,1,0,0,1,0,0,0,1,0,1,15,12,pass
303,18,2,2,1,3,2,2,1,3,0,4,3,3,1,1,3,0,1,0,1,1,0,1,1,0,1,1,1,1,1,11,12,pass
304,17,2,2,5,5,2,1,2,1,0,4,4,4,2,3,4,8,0,0,1,1,0,0,0,0,1,1,0,0,1,8,8,fail
305,18,3,4,5,5,3,2,2,2,0,4,2,5,3,4,1,6,0,1,0,0,0,1,1,0,1,1,1,0,1,15,16,pass
306,17,3,1,3,5,4,2,1,2,0,5,4,4,3,4,5,0,0,0,1,1,0,0,1,0,1,1,1,1,1,11,11,pass
307,18,4,4,4,5,3,2,2,2,0,4,3,4,2,2,4,8,1,0,1,0,0,0,1,0,1,1,1,0,1,10,11,pass
308,18,4,2,2,5,3,1,1,2,0,5,4,5,1,3,5,4,0,0,1,1,0,1,1,0,1,1,1,1,1,10,12,pass
309,18,2,1,5,5,3,2,2,2,0,4,3,5,1,2,3,12,1,0,1,0,0,1,0,0,1,1,0,1,1,8,9,pass
310,19,3,3,5,3,2,3,1,2,0,4,3,5,3,3,5,16,1,0,1,1,0,1,1,0,1,1,1,0,1,11,12,pass
311,18,2,3,5,3,3,1,1,4,0,4,5,5,1,3,2,10,1,0,1,1,0,1,1,0,1,1,1,1,1,16,16,pass
312,18,1,1,5,5,2,2,2,2,0,4,4,3,1,1,3,2,1,1,1,1,0,1,0,0,0,0,1,0,1,13,13,pass
313,17,1,2,1,1,2,2,1,2,0,3,5,2,2,2,1,2,0,0,1,0,0,1,1,0,0,0,1,1,1,16,17,pass
314,18,2,1,5,5,2,2,1,2,0,4,2,5,1,2,1,8,1,0,1,1,0,1,0,0,1,1,1,1,1,14,14,pass
315,17,2,4,1,2,3,2,2,2,0,4,3,3,1,1,1,6,1,0,1,1,0,1,0,0,1,1,1,1,1,15,16,pass
316,17,2,2,3,5,1,2,2,2,0,4,4,4,2,3,5,6,1,1,1,1,1,1,0,0,1,1,1,1,1,12,12,pass
317,18,3,2,5,3,2,2,2,2,0,4,1,1,1,1,5,15,1,0,0,0,0,0,0,0,1,0,0,1,1,12,9,pass
318,18,4,4,4,3,2,2,2,1,0,3,2,4,1,4,3,6,0,0,1,1,0,0,1,0,1,1,1,0,1,11,12,pass
319,18,4,4,2,2,3,1,1,2,1,2,4,4,1,1,4,2,1,0,1,1,1,1,1,0,1,1,1,1,1,14,12,pass
320,17,2,2,5,3,3,1,3,3,0,4,2,3,1,1,1,8,1,0,1,1,0,1,0,0,1,1,1,1,1,13,15,pass
321,19,3,2,3,3,3,1,1,2,1,3,3,3,4,3,3,0,1,0,1,0,1,1,0,0,1,1,0,0,1,9,8,pass
322,18,4,3,4,3,1,2,2,1,0,4,2,3,1,2,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,10,10,pass
323,18,1,2,1,5,2,3,2,1,0,3,4,4,2,4,4,10,0,0,1,1,0,0,0,0,1,0,0,0,1,10,10,pass
324,17,4,1,3,5,2,2,2,1,0,4,5,4,2,4,5,22,0,1,0,1,0,0,1,0,1,1,1,1,1,11,11,pass
325,17,3,2,4,3,2,2,1,1,0,4,4,4,3,4,3,18,0,1,0,1,0,0,0,0,1,1,1,0,1,13,13,pass
326,18,1,1,1,5,3,2,2,4,0,5,2,2,1,1,3,2,1,1,1,0,0,1,1,0,0,1,1,0,1,17,17,pass
327,18,1,1,5,5,2,2,2,2,0,5,4,4,1,1,4,0,1,0,1,1,1,0,1,0,1,1,1,0,1,12,13,pass
328,17,2,2,5,5,1,2,1,2,0,5,4,5,1,2,5,12,1,0,1,1,0,1,0,0,1,0,1,0,1,12,12,pass
329,18,2,1,5,5,3,2,2,2,0,4,3,1,1,1,5,10,1,0,1,1,0,0,1,0,1,1,1,1,1,12,13,pass
330,17,1,1,5,5,3,1,1,2,0,4,3,3,1,2,4,0,0,0,1,1,0,0,0,0,1,0,1,0,1,12,12,pass
331,18,2,2,1,1,4,2,1,3,0,4,3,3,1,2,2,0,1,0,1,1,0,1,0,0,1,1,1,0,1,18,18,pass
332,17,1,1,3,4,3,2,1,3,0,4,3,3,1,1,3,0,1,0,1,1,0,1,0,0,1,1,1,0,1,13,13,pass
333,18,2,1,3,3,3,2,1,3,0,4,2,4,1,3,2,0,0,0,1,1,0,0,1,0,1,1,1,0,1,14,15,pass
334,18,4,4,4,4,3,2,1,2,0,5,4,3,1,1,2,0,0,1,0,1,0,1,1,0,1,1,1,0,1,17,17,pass
335,18,4,2,4,5,2,2,1,2,0,4,3,2,1,4,5,2,0,0,1,1,0,1,1,0,1,1,1,1,1,15,16,pass
336,17,4,3,2,3,3,2,1,3,0,4,2,2,1,2,3,0,1,0,1,1,0,1,0,0,1,1,1,0,1,17,18,pass
337,17,3,1,3,5,3,2,2,4,0,3,1,2,1,1,3,0,1,1,1,0,0,1,0,0,0,1,1,0,1,18,19,pass
338,18,3,2,3,5,3,2,2,3,0,5,4,2,1,1,4,0,0,1,1,0,0,1,1,0,1,1,1,0,1,14,15,pass
339,17,3,3,2,5,2,2,1,1,0,4,4,3,1,3,5,0,0,0,1,1,0,1,0,0,1,1,1,0,1,14,15,pass
340,19,4,4,2,5,3,3,2,2,0,2,3,4,2,3,2,2,1,0,1,1,0,1,1,0,1,1,1,0,1,14,13,pass
341,18,4,3,5,5,2,3,2,2,0,4,4,5,1,2,2,0,1,1,1,1,0,1,0,0,1,1,1,1,1,13,14,pass
342,18,4,3,5,5,3,1,1,4,0,4,3,3,1,1,3,0,1,0,1,1,0,1,0,0,1,1,1,0,1,16,17,pass
343,18,4,4,4,4,2,2,1,1,0,1,4,2,2,2,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,18,18,pass
344,18,4,4,2,5,2,2,1,2,0,4,2,4,1,1,4,0,1,1,0,1,0,1,0,1,1,1,1,1,1,14,15,pass
345,17,4,4,5,4,2,1,2,1,0,4,1,1,2,2,5,0,0,1,1,1,0,0,0,0,1,1,1,0,1,12,13,pass
346,17,4,4,3,3,3,2,2,3,0,5,3,4,1,1,5,0,1,0,1,0,0,1,1,0,1,1,1,0,1,7,7,fail
347,17,4,2,5,5,3,2,2,3,0,4,3,3,1,1,3,0,1,0,1,1,0,1,0,0,1,1,1,0,1,16,16,pass
348,17,3,2,2,2,3,1,1,4,0,5,2,2,1,2,5,0,1,0,1,1,0,1,1,0,1,0,1,0,1,18,18,pass
349,19,2,1,1,3,1,2,2,3,1,4,3,1,1,1,5,0,0,1,1,0,0,0,1,0,1,1,1,1,1,9,10,pass
350,20,3,2,3,5,1,3,1,1,2,5,5,3,1,1,5,0,0,0,0,1,0,0,1,0,0,1,1,0,1,14,15,pass
351,19,3,3,5,3,3,1,1,2,0,4,5,3,1,2,5,0,0,0,1,0,0,0,1,0,0,1,1,1,1,10,10,pass
352,18,1,4,5,4,2,2,1,2,0,3,4,4,1,2,5,2,1,0,1,1,1,1,0,0,0,0,1,1,1,10,10,pass
353,18,2,1,3,5,1,2,2,2,0,5,3,3,1,2,1,2,1,0,1,1,0,1,1,0,1,1,1,0,1,12,12,pass
354,17,2,3,5,5,1,1,2,2,0,4,2,1,1,1,3,2,1,0,1,1,0,0,1,0,1,1,1,1,1,11,12,pass
355,17,4,4,4,4,1,2,1,1,0,4,4,4,1,1,5,2,1,0,1,0,0,0,1,0,1,1,1,0,1,15,16,pass
356,18,4,3,5,5,1,2,1,3,0,4,3,4,1,1,5,2,1,0,1,1,0,1,1,0,1,1,1,1,1,14,15,pass
357,18,4,3,2,3,1,2,2,1,0,3,2,4,1,4,1,8,1,1,1,1,0,1,0,0,1,1,1,0,1,12,12,pass
358,17,3,4,1,3,1,1,1,3,0,4,3,4,2,5,5,2,1,0,1,0,0,1,1,0,1,0,1,0,1,15,15,pass
359,18,3,3,1,5,1,1,1,2,0,4,1,4,1,1,3,8,1,0,1,1,0,1,0,0,1,1,1,0,1,11,12,pass
360,19,4,2,2,5,1,2,2,2,0,5,4,4,1,1,1,9,0,0,1,1,0,1,1,0,1,1,1,1,1,11,10,pass
361,18,4,4,4,5,1,2,1,2,0,4,4,4,3,3,5,0,1,0,1,1,0,1,0,0,1,1,1,0,1,12,11,pass
362,18,3,4,5,5,1,2,1,1,0,5,4,4,1,1,1,4,1,0,1,1,0,1,1,0,1,1,1,1,1,11,12,pass
363,17,4,4,2,2,1,2,1,1,0,5,3,4,1,2,5,2,1,0,1,1,0,0,1,0,1,1,1,0,1,14,15,pass
364,17,4,3,3,3,1,2,1,2,0,5,2,2,1,2,5,14,1,0,0,1,0,1,0,0,1,1,1,1,1,15,14,pass
365,17,3,3,3,5,2,2,1,2,0,5,3,3,1,1,5,0,1,1,0,1,1,1,0,0,1,1,1,0,1,12,12,pass
366,17,2,1,5,5,2,1,1,2,0,4,2,3,2,2,2,2,1,1,1,1,0,0,1,0,1,1,1,0,1,11,12,pass
367,18,4,4,5,5,3,1,1,1,0,4,2,5,3,4,5,2,0,1,1,1,0,1,0,0,1,1,1,0,1,8,9,pass
368,19,1,1,5,5,1,3,3,3,0,1,5,5,4,3,5,12,1,0,1,1,0,0,1,0,0,1,0,1,1,10,10,pass
369,19,1,1,5,5,1,3,3,2,2,5,3,4,1,1,4,2,1,1,0,1,0,1,0,0,1,0,1,1,1,8,8,fail
370,18,2,2,5,5,1,2,1,1,0,4,3,5,2,4,5,2,1,0,1,1,0,1,1,0,1,1,1,1,1,10,10,pass
371,17,2,2,5,5,1,2,1,2,0,4,2,2,1,1,3,4,1,0,1,1,0,1,0,0,0,1,1,1,1,14,13,pass
372,17,2,2,3,3,1,2,1,3,0,3,3,2,2,2,3,0,1,1,1,0,0,1,1,0,1,1,1,0,1,11,11,pass
373,17,3,1,3,3,1,1,1,3,0,3,4,3,2,3,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,17,18,pass
374,17,0,2,1,1,2,1,2,3,0,3,3,3,2,3,2,0,1,1,1,1,0,0,0,0,1,1,1,0,1,14,14,pass
375,18,1,1,5,5,2,2,2,3,0,4,5,5,1,2,2,0,1,0,1,1,0,0,1,0,1,1,1,0,1,14,14,pass
376,18,4,4,5,5,1,2,1,3,0,4,3,3,2,2,3,0,0,0,1,1,0,0,1,0,1,1,1,0,1,13,14,pass
377,17,3,3,5,3,3,2,1,1,0,4,3,5,3,5,5,0,0,0,1,1,0,0,1,0,1,0,1,0,1,17,18,pass
378,17,2,2,3,5,1,2,4,1,0,4,4,5,5,5,4,2,0,0,1,0,0,1,0,0,1,1,1,0,1,11,10,pass
379,17,4,4,4,3,1,2,1,3,0,5,4,4,1,3,4,0,1,0,1,1,0,1,1,0,1,1,1,0,1,13,12,pass
380,17,4,4,4,4,1,2,2,3,0,4,3,3,1,2,4,4,1,0,1,1,0,1,0,0,1,0,1,1,1,15,14,pass
381,17,3,3,1,5,1,2,1,1,0,4,2,5,2,5,5,2,1,0,1,1,0,1,1,1,1,1,1,0,1,11,12,pass
382,18,2,2,5,5,1,2,1,4,0,4,5,5,2,4,5,0,0,1,1,1,0,1,1,1,1,1,1,0,1,11,11,pass
383,19,3,2,1,3,2,3,1,1,0,5,3,4,2,2,5,0,0,0,1,0,0,1,0,0,0,0,1,1,1,11,10,pass
384,18,2,2,1,5,1,2,4,2,0,4,2,5,1,1,2,2,1,0,1,1,0,0,1,0,0,1,1,1,1,10,9,pass
385,17,2,4,1,5,1,1,1,3,0,4,4,3,1,1,5,0,1,0,1,0,0,1,0,0,1,1,1,1,1,15,15,pass
386,18,2,2,5,5,3,2,1,1,0,5,4,2,1,2,5,6,0,0,1,1,0,0,0,0,1,0,1,0,1,15,14,pass
387,18,3,3,3,3,2,2,1,2,0,5,3,4,1,1,4,8,1,0,1,1,0,0,1,0,1,1,1,0,1,10,11,pass
388,18,2,2,5,5,2,3,1,2,0,4,3,3,1,1,2,0,1,1,1,1,0,0,1,0,1,0,1,1,1,10,9,pass
389,18,2,2,1,5,1,2,2,4,0,4,4,4,1,1,4,6,1,0,1,0,0,0,1,0,0,1,1,0,1,14,13,pass
390,17,3,4,3,5,1,2,1,3,0,4,4,5,1,3,5,8,1,0,1,1,0,0,0,0,1,1,1,0,1,11,13,pass
391,17,3,2,5,5,2,2,1,2,0,4,3,2,2,3,2,0,1,0,1,1,0,1,0,0,1,1,1,1,1,12,13,pass
392,18,3,3,3,3,2,2,1,4,0,5,3,3,1,1,1,4,1,1,1,1,0,1,0,0,1,1,1,0,1,14,14,pass
393,17,3,2,5,5,2,2,1,2,0,4,3,3,2,3,2,0,1,0,0,0,0,1,0,0,1,1,1,0,1,14,14,pass
394,18,4,4,4,3,2,1,1,2,0,4,3,3,2,2,2,0,0,0,1,1,0,1,1,0,1,1,1,0,1,12,12,pass
395,18,3,4,3,5,2,2,1,2,0,4,3,3,1,3,5,6,0,1,1,1,0,0,1,0,1,1,1,1,1,16,16,pass
396,17,2,2,1,1,2,1,1,2,0,3,3,1,1,2,4,18,1,0,0,1,0,1,0,0,1,1,1,1,1,10,12,pass
397,18,2,3,1,5,1,2,1,3,0,4,3,3,1,2,3,0,1,0,1,1,0,1,0,0,1,1,1,0,1,11,12,pass
