age,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,sex_F,famsize_GT3,Pstatus_T,address_U,schoolsup_YES,famsup_YES,activities_YES,paid_YES,internet_YES,nursery_YES,higher_YES,romantic_YES,school_GP,G1,G2,G3_,G3
16,2,2,5,5,3,2,1,2,0,3,3,4,1,1,4,0,1,0,0,1,1,1,0,1,1,1,1,0,1,12,13,1,PASS
18,2,2,3,5,2,2,1,2,1,4,4,4,2,4,5,15,0,0,1,1,0,1,1,1,1,1,1,0,1,6,7,0,FAIL
17,4,4,3,5,4,2,1,1,0,5,2,1,1,2,3,12,1,1,1,0,0,1,0,1,0,1,1,0,1,8,10,1,PASS
17,3,2,5,5,3,2,2,2,0,4,4,4,1,3,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,14,15,1,PASS
17,4,3,5,5,3,2,1,2,2,3,4,5,2,4,1,22,1,0,1,1,0,0,0,1,1,1,1,1,1,6,6,0,FAIL
18,3,3,3,2,2,1,1,2,1,3,2,4,2,4,4,13,0,1,1,1,0,1,0,1,1,1,1,0,1,6,6,0,FAIL
17,2,3,1,5,2,1,2,1,0,3,3,3,1,4,3,3,1,0,1,1,0,1,0,1,0,1,1,0,1,7,7,0,FAIL
17,2,2,1,1,1,2,1,3,0,4,3,3,1,1,4,4,1,0,1,1,0,1,1,1,1,1,1,0,1,9,10,1,PASS
17,2,1,1,3,3,2,2,2,0,4,2,5,1,2,5,2,1,0,1,0,0,1,1,0,1,1,1,0,1,6,6,0,FAIL
16,2,3,3,4,4,2,1,2,0,2,3,1,1,1,3,2,1,0,1,1,1,0,0,0,1,1,1,0,1,16,16,1,PASS
18,2,2,5,5,2,2,2,2,0,3,3,3,5,5,4,0,0,0,1,1,0,1,0,1,1,1,1,0,1,12,13,1,PASS
16,4,4,4,3,2,2,1,3,0,5,3,2,1,1,5,0,1,0,1,1,0,1,1,0,1,0,1,0,1,13,13,1,PASS
18,3,1,5,5,3,2,1,2,1,5,3,3,1,1,4,16,1,0,1,0,0,0,1,0,1,1,1,1,1,9,8,0,FAIL
17,3,2,5,5,1,2,1,2,0,5,3,4,1,3,3,10,1,0,1,1,0,0,1,0,1,0,1,0,1,16,15,1,PASS
17,2,3,3,3,3,1,1,2,0,5,3,3,1,3,3,2,0,1,1,1,0,1,0,1,1,0,1,0,1,12,11,1,PASS
18,2,1,1,5,1,2,4,2,0,4,3,2,4,5,3,14,0,1,1,1,1,1,1,1,1,1,1,1,1,10,8,0,FAIL
17,2,1,5,5,1,2,2,3,0,3,2,3,1,2,3,10,1,0,0,1,0,0,1,0,1,1,1,1,1,12,10,1,PASS
17,4,3,2,5,3,1,1,2,0,3,2,3,1,2,3,14,1,1,1,1,0,0,1,0,1,1,1,1,1,13,13,1,PASS
17,2,2,5,5,1,1,2,2,0,4,5,2,1,1,1,4,0,0,1,0,0,1,1,1,1,1,1,0,1,11,11,1,PASS
17,4,4,4,4,3,2,1,2,0,4,5,5,1,3,2,14,0,0,1,1,1,1,1,0,1,1,1,1,1,11,9,0,FAIL
16,4,4,2,5,3,1,1,2,0,4,2,4,2,4,1,2,0,0,1,1,0,1,1,1,1,1,1,0,1,14,13,1,PASS
16,1,1,5,5,2,2,2,2,0,3,4,2,1,1,5,18,0,1,1,1,0,1,0,1,1,1,1,0,1,9,7,0,FAIL
16,3,2,1,5,3,2,2,3,0,5,3,3,1,3,2,10,0,0,1,1,0,0,1,0,1,1,1,1,1,11,9,1,PASS
17,2,2,5,5,2,1,1,2,0,4,4,2,5,5,4,4,0,1,1,1,0,0,1,1,1,0,1,1,1,14,13,1,PASS
16,2,1,5,5,2,2,1,1,0,4,5,2,1,1,5,20,1,0,1,1,0,0,0,0,1,1,1,1,1,13,12,1,PASS
17,2,1,1,3,1,2,3,2,0,2,1,1,1,1,3,2,1,0,1,0,0,0,1,0,0,1,1,0,1,13,11,1,PASS
17,4,3,2,5,1,2,2,2,0,2,5,5,1,4,5,14,0,1,1,1,0,0,1,0,1,1,1,1,1,12,12,1,PASS
17,4,4,4,5,1,2,2,2,0,3,3,3,2,3,4,2,0,1,0,0,0,1,0,1,1,1,1,0,1,10,11,1,PASS
16,4,4,3,3,1,2,1,1,0,5,3,2,1,2,5,0,0,0,1,1,0,0,1,0,1,1,1,0,1,13,12,1,PASS
16,2,1,5,5,1,2,3,1,0,4,3,3,1,1,4,6,0,0,1,1,0,0,0,0,1,1,1,0,1,18,18,1,PASS
17,2,3,5,5,1,1,2,1,0,5,2,2,1,1,2,4,0,0,1,1,0,0,0,0,1,1,1,0,1,12,12,1,PASS
22,3,1,3,3,4,2,1,1,3,5,4,5,5,5,1,16,0,0,1,1,0,0,0,0,1,0,0,1,1,6,8,0,FAIL
18,3,3,5,3,1,2,1,2,1,4,3,3,1,3,5,8,0,1,1,0,0,1,0,0,1,1,1,1,1,3,5,0,FAIL
16,0,2,5,5,4,2,1,1,0,4,3,2,2,4,5,0,0,0,1,1,0,0,0,1,1,0,1,0,1,13,15,1,PASS
18,3,2,3,5,1,2,2,1,1,4,4,5,2,4,5,0,0,0,1,1,0,0,0,0,1,1,0,0,1,6,8,0,FAIL
16,3,3,1,5,3,3,3,2,0,5,3,3,1,3,2,6,0,0,1,1,1,1,0,0,1,0,1,0,1,7,10,1,PASS
18,2,1,3,3,4,2,1,1,1,3,2,5,2,5,5,4,0,0,1,1,0,0,0,0,1,0,0,0,1,6,9,0,FAIL
16,2,1,5,5,1,2,2,1,0,3,3,2,1,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,8,9,0,FAIL
17,2,1,5,5,1,2,1,1,0,4,4,2,2,4,5,0,0,0,1,0,0,0,0,0,1,0,1,0,1,8,12,1,PASS
17,1,1,2,5,1,2,2,1,1,4,4,4,1,2,5,2,0,1,1,1,0,1,1,0,1,1,1,0,1,7,9,0,FAIL
17,4,2,4,3,3,2,1,4,0,4,2,3,1,1,4,6,1,1,1,1,0,1,1,1,1,1,1,0,1,14,12,1,PASS
19,4,3,3,1,3,2,1,2,0,4,3,1,1,1,1,12,0,1,0,1,0,1,0,0,1,1,1,0,1,11,11,1,PASS
18,2,1,5,5,2,2,1,2,0,5,2,4,1,2,4,8,0,0,1,1,0,0,1,0,1,1,1,0,1,15,14,1,PASS
18,4,3,3,5,2,1,1,2,0,3,1,2,1,3,2,21,1,0,1,1,0,1,0,1,1,1,1,1,1,17,18,1,PASS
18,4,3,4,5,1,2,1,2,0,4,3,2,1,1,3,2,0,0,1,1,0,1,0,1,1,0,1,0,1,8,8,0,FAIL
18,3,2,5,5,1,2,1,3,0,5,3,2,1,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,13,12,1,PASS
17,3,3,5,5,2,2,1,3,0,3,2,3,1,1,4,4,1,0,1,1,0,0,1,0,0,0,1,0,1,10,9,0,FAIL
18,3,4,5,5,3,2,2,2,0,4,2,5,3,4,1,13,0,1,0,0,0,1,1,1,1,1,1,0,1,17,17,1,PASS
17,3,1,3,5,4,2,1,2,0,5,4,4,3,4,5,2,0,0,1,1,0,0,1,1,1,1,1,1,1,9,9,1,PASS
18,4,4,4,5,3,2,2,2,0,4,3,4,2,2,4,8,1,0,1,0,0,0,1,1,1,1,1,0,1,12,10,1,PASS
18,4,2,2,5,3,1,1,2,0,5,4,5,1,3,5,10,0,0,1,1,0,1,1,1,1,1,1,1,1,10,9,1,PASS
19,3,3,5,3,2,3,1,2,2,4,3,5,3,3,5,15,1,0,1,1,0,1,1,1,1,1,1,0,1,9,9,0,FAIL
18,2,3,5,3,3,1,1,4,0,4,5,5,1,3,2,4,1,0,1,1,0,1,1,1,1,1,1,1,1,15,14,1,PASS
18,1,1,5,5,2,2,2,2,0,4,4,3,1,1,3,2,1,1,1,1,0,1,0,1,0,0,1,0,1,11,11,1,PASS
17,1,2,1,1,2,2,1,2,0,3,5,2,2,2,1,2,0,0,1,0,0,1,1,1,0,0,1,1,1,15,14,1,PASS
17,2,4,1,2,3,2,2,2,0,4,3,3,1,1,1,2,1,0,1,1,0,1,0,1,1,1,1,1,1,10,10,1,PASS
17,2,2,3,5,1,2,2,2,0,4,4,4,2,3,5,6,1,1,1,1,1,1,0,1,1,1,1,1,1,12,12,1,PASS
18,3,2,5,3,2,2,2,2,0,4,1,1,1,1,5,75,1,0,0,0,0,0,0,0,1,0,0,1,1,10,9,0,FAIL
18,4,4,4,3,2,2,2,1,0,3,2,4,1,4,3,22,0,0,1,1,0,0,1,1,1,1,1,0,1,9,9,0,FAIL
18,4,4,2,2,3,1,1,2,1,2,4,4,1,1,4,15,1,0,1,1,1,1,1,0,1,1,1,1,1,9,8,0,FAIL
18,4,3,4,3,1,2,2,1,0,4,2,3,1,2,1,8,0,1,1,1,0,0,1,1,1,1,1,0,1,10,11,1,PASS
17,4,1,3,5,2,2,2,1,0,4,5,4,2,4,5,30,0,1,0,1,0,0,1,1,1,1,1,1,1,8,8,0,FAIL
17,3,2,4,3,2,2,1,1,1,4,4,4,3,4,3,19,0,1,0,1,0,0,0,0,1,1,1,0,1,11,9,1,PASS
18,1,1,1,5,3,2,2,4,0,5,2,2,1,1,3,1,1,1,1,0,0,1,1,1,0,1,1,0,1,12,12,1,PASS
18,1,1,5,5,2,2,2,2,0,5,4,4,1,1,4,4,1,0,1,1,1,0,1,0,1,1,1,0,1,8,9,1,PASS
17,2,2,5,5,1,2,1,2,0,5,4,5,1,2,5,4,1,0,1,1,0,1,0,0,1,0,1,0,1,10,9,1,PASS
17,1,1,5,5,3,1,1,2,0,4,3,3,1,2,4,2,0,0,1,1,0,0,0,1,1,0,1,0,1,12,10,1,PASS
18,2,2,1,1,4,2,1,3,0,4,3,3,1,2,2,5,1,0,1,1,0,1,0,1,1,1,1,0,1,18,18,1,PASS
17,1,1,3,4,3,2,1,3,0,4,3,3,1,1,3,6,1,0,1,1,0,1,0,1,1,1,1,0,1,13,12,1,PASS
18,2,1,3,3,3,2,1,3,0,4,2,4,1,3,2,6,0,0,1,1,0,0,1,1,1,1,1,0,1,15,14,1,PASS
18,4,4,4,4,3,2,1,2,0,5,4,3,1,1,2,9,0,1,0,1,0,1,1,1,1,1,1,0,1,15,13,1,PASS
18,4,2,4,5,2,2,1,2,0,4,3,2,1,4,5,11,0,0,1,1,0,1,1,1,1,1,1,1,1,12,11,1,PASS
17,4,3,2,3,3,2,1,3,0,4,2,2,1,2,3,0,1,0,1,1,0,1,0,1,1,1,1,0,1,15,15,1,PASS
18,2,1,3,1,3,2,1,2,1,5,4,3,1,1,5,12,1,1,1,1,0,0,0,0,1,1,1,1,1,12,12,1,PASS
17,3,1,3,5,3,2,2,4,0,3,1,2,1,1,3,6,1,1,1,0,0,1,0,1,0,1,1,0,1,18,18,1,PASS
18,3,2,3,5,3,2,2,3,0,5,4,2,1,1,4,8,0,1,1,0,0,1,1,1,1,1,1,0,1,14,13,1,PASS
17,3,3,2,5,2,2,1,1,0,4,4,3,1,3,5,4,0,0,1,1,0,1,0,1,1,1,1,0,1,14,12,1,PASS
18,4,3,5,5,2,3,2,2,0,4,4,5,1,2,2,10,1,1,1,1,0,1,0,1,1,1,1,1,1,10,8,0,FAIL
18,4,3,5,5,3,1,1,4,0,4,3,3,1,1,3,0,1,0,1,1,0,1,0,1,1,1,1,0,1,14,13,1,PASS
18,4,4,4,4,2,2,1,1,0,1,4,2,2,2,1,5,0,1,1,1,0,1,0,1,1,1,1,1,1,16,15,1,PASS
18,4,4,2,5,2,2,1,2,0,4,2,4,1,1,4,14,1,1,0,1,0,1,0,0,1,1,1,1,1,12,10,1,PASS
17,4,4,5,4,2,1,2,1,0,4,1,1,2,2,5,0,0,1,1,1,0,0,0,1,1,1,1,0,1,11,11,1,PASS
17,4,2,5,5,3,2,2,3,0,4,3,3,1,1,3,0,1,0,1,1,0,1,0,1,1,1,1,0,1,15,12,1,PASS
17,3,2,2,2,3,1,1,4,0,5,2,2,1,2,5,0,1,0,1,1,0,1,1,1,1,0,1,0,1,17,17,1,PASS
19,3,3,5,5,2,3,1,2,1,4,4,4,1,1,3,20,0,0,1,1,0,1,1,0,1,1,1,1,1,15,14,1,PASS
18,2,4,3,1,3,3,1,2,1,4,4,3,1,1,3,8,1,0,1,1,0,1,1,1,1,1,1,0,1,14,12,1,PASS
20,3,2,3,5,1,3,1,1,0,5,5,3,1,1,5,0,0,0,0,1,0,0,1,0,0,1,1,0,1,17,18,1,PASS
19,4,4,4,3,3,3,2,1,1,4,3,4,1,1,4,38,0,0,1,1,0,1,0,1,1,1,1,1,1,8,9,0,FAIL
19,3,3,5,3,3,1,1,2,1,4,5,3,1,2,5,0,0,0,1,0,0,0,1,0,0,1,1,1,1,15,12,1,PASS
19,1,1,1,5,3,3,1,2,1,4,4,3,1,3,3,18,1,1,1,1,1,1,1,0,1,0,1,0,1,12,10,1,PASS
19,2,1,1,5,4,3,3,2,0,3,4,1,1,1,2,20,1,0,1,1,0,1,0,0,1,1,0,1,1,14,12,1,PASS
19,1,2,5,3,1,3,1,2,1,4,5,2,2,2,4,3,0,0,1,1,0,0,0,0,1,0,1,0,1,13,11,1,PASS
19,3,2,3,5,3,3,2,2,1,4,2,2,1,2,1,22,1,1,1,1,0,1,0,1,1,0,1,1,1,13,10,1,PASS
19,1,1,1,2,2,3,1,3,2,4,1,2,1,1,3,14,1,0,1,1,0,0,0,0,1,0,1,1,1,15,13,1,PASS
19,2,3,5,5,3,3,1,3,1,4,1,2,1,1,3,40,1,0,1,0,0,0,0,0,1,1,1,1,1,13,11,1,PASS
18,4,3,5,5,1,2,1,3,0,4,3,4,1,1,5,9,1,0,1,1,0,1,1,1,1,1,1,1,1,9,10,0,FAIL
17,3,4,1,3,1,1,1,3,0,4,3,4,2,5,5,0,1,0,1,0,0,1,1,1,1,0,1,0,1,11,11,1,PASS
18,4,4,4,5,1,2,1,2,0,4,4,4,3,3,5,2,1,0,1,1,0,1,0,1,1,1,1,0,1,11,11,1,PASS
17,4,3,3,3,1,2,1,2,0,5,2,2,1,2,5,23,1,0,0,1,0,1,0,1,1,1,1,1,1,13,13,1,PASS
17,2,2,5,5,1,2,1,2,0,4,2,2,1,1,3,12,1,0,1,1,0,1,0,0,0,1,1,1,1,11,9,0,FAIL
17,2,2,3,3,1,2,1,3,0,3,3,2,2,2,3,3,1,1,1,0,0,1,1,1,1,1,1,0,1,11,11,1,PASS
17,3,1,3,3,1,1,1,3,0,3,4,3,2,3,5,1,1,0,1,1,0,1,0,0,1,0,1,0,1,12,14,1,PASS
17,0,2,1,1,2,1,2,3,0,3,3,3,2,3,2,0,1,1,1,1,0,0,0,0,1,1,1,0,1,16,15,1,PASS
18,4,4,5,5,1,2,1,3,0,4,3,3,2,2,3,3,0,0,1,1,0,0,1,0,1,1,1,0,1,9,12,1,PASS
17,3,3,5,3,3,2,1,1,0,4,3,5,3,5,5,3,0,0,1,1,0,0,1,0,1,0,1,0,1,14,15,1,PASS
17,2,2,3,5,1,2,4,1,0,4,4,5,5,5,4,8,0,0,1,0,0,1,0,0,1,1,1,0,1,11,10,1,PASS
17,4,4,4,3,1,2,1,3,0,5,4,4,1,3,4,7,1,0,1,1,0,1,1,1,1,1,1,0,1,10,9,0,FAIL
17,4,4,4,4,1,2,2,3,0,4,3,3,1,2,4,4,1,0,1,1,0,1,0,1,1,0,1,1,1,14,14,1,PASS
18,2,2,5,5,1,2,1,4,0,4,5,5,2,4,5,2,0,1,1,1,0,1,1,0,1,1,1,0,1,9,8,0,FAIL
17,2,4,1,5,1,1,1,3,0,4,4,3,1,1,5,7,1,0,1,0,0,1,0,0,1,1,1,1,1,12,14,1,PASS
17,3,4,3,5,1,2,1,3,0,4,4,5,1,3,5,16,1,0,1,1,0,0,0,0,1,1,1,0,1,16,15,1,PASS
19,3,1,3,1,2,3,1,3,1,5,4,3,1,2,5,12,1,0,0,0,0,0,0,1,0,1,1,0,1,14,13,1,PASS
18,3,3,3,3,2,2,1,4,0,5,3,3,1,1,1,7,1,1,1,1,0,1,0,0,1,1,1,0,1,16,15,1,PASS
17,3,2,5,5,2,2,1,2,0,4,3,3,2,3,2,4,1,0,0,0,0,1,0,1,1,1,1,0,1,9,10,1,PASS
19,2,1,3,3,2,3,1,3,1,4,3,4,1,3,3,4,1,0,1,1,0,0,1,1,1,1,1,1,1,11,12,1,PASS
18,3,4,3,5,2,2,1,2,0,4,3,3,1,3,5,11,0,1,1,1,0,0,1,0,1,1,1,1,1,16,15,1,PASS
18,2,3,1,5,1,2,1,3,0,4,3,3,1,2,3,4,1,0,1,1,0,1,0,0,1,1,1,0,1,11,10,1,PASS
18,3,2,5,3,4,2,1,3,0,5,4,3,2,3,1,7,1,0,1,1,0,0,0,0,1,1,1,1,1,13,13,1,PASS
18,4,3,4,3,1,2,1,3,0,5,3,2,1,2,4,9,0,0,1,0,0,0,0,0,1,1,1,1,1,16,15,1,PASS
18,4,3,4,5,1,2,1,3,0,5,4,5,2,3,5,0,0,0,1,1,0,1,0,1,1,1,1,1,1,10,10,0,FAIL
17,4,3,2,5,3,2,1,3,0,4,4,3,1,3,4,0,1,0,1,1,0,1,1,1,1,1,1,1,1,13,15,1,PASS
18,3,2,5,5,1,2,2,1,1,2,5,5,5,5,5,10,0,0,1,0,0,1,0,0,1,0,1,0,0,11,13,1,PASS
19,1,1,5,3,2,3,3,2,3,5,4,4,3,3,2,8,0,0,1,0,0,0,0,0,1,1,1,0,0,8,7,0,FAIL
17,3,3,2,5,1,2,2,2,0,4,5,4,2,3,3,2,0,0,1,1,0,1,0,1,1,1,1,0,0,13,13,1,PASS
18,1,3,1,3,1,2,1,1,1,4,3,3,2,3,3,7,0,1,1,1,0,0,0,0,1,1,0,1,0,8,7,0,FAIL
19,1,1,5,5,2,3,3,1,1,4,4,4,3,3,5,4,0,0,1,0,0,1,0,0,1,1,1,0,0,8,8,0,FAIL
17,4,3,3,5,2,2,2,2,0,4,5,5,1,3,2,4,0,0,1,0,0,1,1,1,1,0,1,1,0,13,11,1,PASS
18,3,3,3,3,1,1,1,2,0,5,3,4,1,1,5,0,1,0,1,1,0,1,0,0,0,1,1,1,0,10,9,0,FAIL
17,4,4,4,3,4,1,2,2,0,4,3,3,1,2,5,4,1,0,1,0,0,1,1,1,1,1,1,0,0,12,13,1,PASS
17,3,2,3,5,3,2,2,2,0,1,2,3,1,2,5,2,1,1,0,1,0,0,0,0,0,1,1,1,0,12,12,1,PASS
18,1,1,5,3,2,1,2,1,0,3,3,2,1,2,3,4,0,1,1,1,0,0,0,0,1,0,1,1,0,10,10,1,PASS
18,1,1,1,3,1,1,2,3,0,5,3,2,1,1,4,0,1,1,1,1,0,0,0,0,1,1,1,0,0,18,16,1,PASS
18,1,4,1,5,1,2,3,2,0,4,3,4,1,4,5,0,1,1,0,0,0,0,0,0,0,1,1,1,0,13,13,1,PASS
18,1,1,1,5,4,2,2,2,1,4,4,3,2,3,5,2,0,1,1,0,0,0,1,0,0,0,0,0,0,13,12,1,PASS
18,3,3,3,3,4,2,2,2,0,4,3,2,1,3,3,0,1,0,1,1,0,1,0,0,1,1,1,1,0,11,11,1,PASS
17,4,4,1,1,1,2,1,2,0,2,3,4,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,16,15,1,PASS
17,1,2,5,3,1,1,2,2,0,3,2,2,1,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,12,11,1,PASS
18,1,3,1,5,1,2,2,2,0,3,3,4,2,4,3,4,0,0,1,0,0,1,0,1,0,1,1,0,0,10,10,1,PASS
18,4,4,4,3,4,2,2,3,0,4,2,2,2,2,5,0,0,1,1,1,0,0,0,1,1,1,1,1,0,13,13,1,PASS
18,2,3,1,3,1,1,2,1,0,5,2,3,1,2,4,0,1,0,1,1,0,1,0,1,1,1,1,1,0,11,10,1,PASS
18,4,4,5,4,4,1,3,2,0,3,2,2,4,2,5,10,1,0,1,0,0,1,0,1,1,0,1,1,0,14,12,1,PASS
19,3,2,3,3,2,3,2,2,2,3,2,2,1,1,3,4,1,1,1,1,0,0,1,0,0,1,1,1,0,7,7,0,FAIL
18,1,2,1,3,4,1,3,1,0,4,3,3,2,3,3,3,0,1,1,0,0,1,1,1,1,1,0,1,0,14,12,1,PASS
17,2,2,5,1,2,2,1,3,0,3,4,3,1,1,3,8,1,0,1,1,0,0,1,0,0,1,1,1,0,13,11,1,PASS
17,1,2,5,5,1,2,1,1,0,3,5,5,1,3,1,14,1,0,1,0,0,0,1,0,1,1,1,0,0,6,5,0,FAIL
18,4,4,5,5,3,2,2,3,0,5,4,4,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,19,18,1,PASS
18,1,1,5,5,2,2,4,3,0,4,3,2,1,2,4,2,1,0,1,0,0,0,0,0,1,1,1,0,0,8,8,1,PASS
20,4,2,2,5,1,3,2,3,2,5,4,3,1,1,3,4,1,0,1,1,0,1,0,1,1,0,1,1,0,15,14,1,PASS
18,4,4,4,3,1,2,1,2,0,5,4,3,3,4,2,4,1,1,1,0,0,0,1,1,1,1,1,0,0,8,9,1,PASS
18,3,3,5,5,2,2,1,2,0,4,1,3,1,2,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,15,15,1,PASS
17,3,1,1,5,3,2,1,2,0,4,5,4,2,3,1,17,1,0,1,0,0,1,1,1,1,0,1,0,0,10,10,1,PASS
18,4,4,4,4,2,1,1,2,0,3,2,4,1,4,2,4,0,0,1,1,0,0,1,1,1,0,1,0,0,15,14,1,PASS
18,2,1,5,5,4,2,2,1,0,4,4,3,1,3,5,5,0,0,1,0,0,0,1,0,1,0,1,1,0,7,6,0,FAIL
17,2,3,5,3,2,1,2,2,0,4,4,3,1,1,3,2,0,0,1,1,0,0,1,0,1,1,1,0,0,11,11,1,PASS
18,4,2,5,5,2,1,2,1,1,5,4,3,4,3,3,14,0,0,1,0,0,0,0,1,0,1,1,0,0,6,5,0,FAIL
18,2,2,1,5,4,2,2,3,0,5,3,3,1,3,4,2,1,0,1,0,0,0,0,1,0,1,1,0,0,10,9,1,PASS
18,4,4,4,1,3,2,3,1,0,4,4,3,2,2,5,7,1,0,1,0,0,1,1,1,1,1,1,1,0,6,5,0,FAIL
18,3,1,4,3,1,2,1,2,0,4,3,4,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,7,9,0,FAIL
20,2,2,3,3,1,3,1,2,2,5,5,4,4,5,4,11,0,1,0,1,0,1,0,1,0,1,1,0,0,9,9,0,FAIL
17,3,1,3,3,1,2,2,1,0,2,4,5,3,4,2,3,0,1,1,1,0,0,0,0,1,0,1,0,0,14,16,1,PASS
21,1,1,5,5,1,3,1,1,3,5,5,3,3,3,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,10,8,0,FAIL
18,3,2,3,5,1,2,3,1,0,4,4,1,3,4,5,0,0,1,1,0,0,0,0,0,1,0,1,0,0,11,12,1,PASS
19,1,1,5,1,1,1,1,1,0,3,2,3,3,3,5,5,0,1,1,1,0,0,0,0,1,1,1,0,0,8,9,0,FAIL
